0,3,1,15,1,1,1,2
1,3,1,15,1,1,1,2
1,2,1,15,2,1,1,2
1,3,1,15,2,1,1,2
0,2,1,15,2,1,1,2
1,2,1,15,2,1,1,2
1,3,1,15,2,1,1,2
1,1,1,15,2,1,1,2
1,3,1,15,2,1,1,2
1,1,1,15,2,1,1,2
1,2,1,15,2,1,1,2
1,2,1,15,2,1,1,2
0,3,1,15,2,1,1,2
1,2,1,15,2,1,1,2
1,2,1,15,2,1,1,2
1,2,1,15,2,1,1,2
1,1,1,15,2,1,1,2
0,3,1,15,2,1,1,2
1,2,1,15,3,1,1,2
1,2,1,15,3,1,1,2
1,2,1,15,3,1,1,2
1,2,1,15,1,1,1,3
0,3,1,15,2,1,1,3
1,2,1,15,2,1,1,3
1,3,1,15,2,1,1,4
0,2,1,15,2,1,1,4
1,3,1,15,2,1,1,4
0,3,1,15,2,1,1,4
1,3,1,15,1,1,1,5
1,3,1,15,1,1,1,5
1,3,1,15,2,1,1,5
1,2,1,15,1,1,1,6
1,2,1,15,1,1,1,6
1,3,1,15,1,1,1,6
0,3,1,15,2,1,1,6
1,3,1,15,2,1,1,6
0,3,1,15,2,1,1,6
0,3,1,15,1,1,1,7
1,3,1,15,1,1,1,7
1,3,1,15,1,1,1,7
0,3,1,15,2,1,1,7
0,3,1,15,2,1,1,7
0,3,1,15,1,1,1,8
1,3,1,15,1,1,1,8
1,3,1,15,1,1,1,8
1,3,1,15,1,1,1,8
1,3,1,15,1,1,1,8
1,2,1,15,1,1,1,8
1,3,1,15,1,1,1,8
1,2,1,15,1,1,1,8
1,2,1,15,1,1,1,8
1,3,1,15,1,1,1,8
1,3,1,15,1,1,1,8
0,3,1,15,1,1,1,8
1,3,1,15,1,1,1,8
1,3,1,15,1,1,1,8
0,3,1,15,1,1,1,8
0,3,1,15,2,1,1,8
1,3,1,15,2,1,1,8
0,3,1,15,2,1,1,8
1,3,1,15,2,1,1,8
1,3,1,15,2,1,1,8
0,3,1,15,2,1,1,8
0,3,1,15,2,1,1,8
0,3,1,15,2,1,1,8
0,3,1,15,2,1,1,8
1,1,1,15,2,1,1,8
0,3,1,15,2,1,1,8
1,1,1,15,2,1,1,8
0,3,1,15,3,1,1,8
1,1,1,15,3,1,1,8
0,3,2,18,1,1,1,1
0,3,2,18,1,1,1,1
0,3,2,18,1,1,1,1
0,3,2,18,1,1,1,1
0,3,2,18,1,1,1,1
0,3,2,18,1,1,1,1
0,3,2,18,2,1,1,1
0,3,2,18,2,1,1,1
0,3,2,18,2,1,1,1
0,3,2,18,2,1,1,1
1,3,2,18,2,1,1,1
1,3,2,18,2,1,1,1
0,3,2,18,2,1,1,1
0,3,2,18,3,1,1,1
0,3,2,18,3,1,1,1
0,3,2,18,1,1,1,2
1,2,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,1,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,3,2,18,1,1,1,2
1,3,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,2,2,18,1,1,1,2
0,2,2,18,1,1,1,2
0,2,2,18,1,1,1,2
0,3,2,18,1,1,1,2
1,3,2,18,1,1,1,2
1,2,2,18,1,1,1,2
0,2,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,1,2,18,1,1,1,2
0,2,2,18,1,1,1,2
1,3,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,2,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,2,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,2,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,2,2,18,1,1,1,2
0,3,2,18,1,1,1,2
1,1,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,1,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,1,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,1,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,2,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,2,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,2,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,2,2,18,1,1,1,2
0,1,2,18,1,1,1,2
0,3,2,18,1,1,1,2
0,2,2,18,1,1,1,2
0,3,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,2,2,18,2,1,1,2
1,3,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,2,2,18,2,1,1,2
1,3,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,3,2,18,2,1,1,2
1,1,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,3,2,18,2,1,1,2
1,3,2,18,2,1,1,2
1,2,2,18,2,1,1,2
0,2,2,18,2,1,1,2
1,3,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,3,2,18,2,1,1,2
1,3,2,18,2,1,1,2
0,2,2,18,2,1,1,2
1,1,2,18,2,1,1,2
1,1,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,2,2,18,2,1,1,2
1,3,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,2,2,18,2,1,1,2
1,2,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,3,2,18,2,1,1,2
1,3,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,2,2,18,2,1,1,2
0,3,2,18,2,1,1,2
0,1,2,18,3,1,1,2
0,3,2,18,3,1,1,2
0,3,2,18,3,1,1,2
0,1,2,18,3,1,1,2
0,3,2,18,3,1,1,2
1,1,2,18,3,1,1,2
0,3,2,18,3,1,1,2
0,3,2,18,3,1,1,2
0,3,2,18,3,1,1,2
0,2,2,18,3,1,1,2
0,2,2,18,3,1,1,2
0,1,2,18,3,1,1,2
0,3,2,18,3,1,1,2
0,3,2,18,3,1,1,2
0,2,2,18,3,1,1,2
0,2,2,18,3,1,1,2
0,3,2,18,3,1,1,2
0,3,2,18,3,1,1,2
0,3,2,18,3,1,1,2
0,3,2,18,3,1,1,2
0,2,2,18,3,1,1,2
0,3,2,18,3,1,1,2
0,2,2,18,3,1,1,2
0,2,2,18,4,1,1,2
0,3,2,18,4,1,1,2
0,1,2,18,4,1,1,2
0,1,2,18,4,1,1,2
0,1,2,18,4,1,1,2
1,2,2,18,4,1,1,2
0,2,2,18,4,1,1,2
0,3,2,18,1,1,1,3
0,3,2,18,1,1,1,3
0,3,2,18,1,1,1,3
0,3,2,18,1,1,1,3
0,3,2,18,1,1,1,3
0,3,2,18,1,1,1,3
0,3,2,18,1,1,1,3
0,3,2,18,1,1,1,3
0,3,2,18,1,1,1,3
0,3,2,18,1,1,1,3
0,3,2,18,1,1,1,3
0,3,2,18,1,1,1,3
0,3,2,18,1,1,1,3
0,3,2,18,1,1,1,3
0,3,2,18,1,1,1,3
0,3,2,18,1,1,1,3
0,3,2,18,2,1,1,3
0,3,2,18,2,1,1,3
0,3,2,18,2,1,1,3
0,3,2,18,2,1,1,3
0,3,2,18,2,1,1,3
0,3,2,18,2,1,1,3
0,3,2,18,2,1,1,3
1,3,2,18,2,1,1,3
0,3,2,18,2,1,1,3
0,3,2,18,2,1,1,3
0,3,2,18,2,1,1,3
0,3,2,18,2,1,1,3
0,3,2,18,2,1,1,3
0,2,2,18,2,1,1,3
0,3,2,18,2,1,1,3
0,3,2,18,2,1,1,3
1,3,2,18,2,1,1,3
0,3,2,18,2,1,1,3
0,3,2,18,2,1,1,3
0,3,2,18,3,1,1,3
0,3,2,18,3,1,1,3
1,3,2,18,1,1,1,4
0,3,2,18,1,1,1,4
1,3,2,18,1,1,1,4
0,3,2,18,1,1,1,4
0,3,2,18,1,1,1,4
1,3,2,18,2,1,1,4
0,3,2,18,2,1,1,4
0,3,2,18,2,1,1,4
0,3,2,18,2,1,1,4
1,3,2,18,2,1,1,4
1,3,2,18,2,1,1,4
0,3,2,18,2,1,1,4
1,2,2,18,3,1,1,4
0,3,2,18,3,1,1,4
0,3,2,18,1,1,1,5
0,3,2,18,2,1,1,5
0,3,2,18,2,1,1,5
0,1,2,18,2,1,1,5
0,3,2,18,2,1,1,5
0,3,2,18,2,1,1,5
0,3,2,18,2,1,1,5
0,3,2,18,3,1,1,5
0,3,2,18,1,1,1,6
0,3,2,18,1,1,1,6
1,3,2,18,1,1,1,6
0,3,2,18,1,1,1,6
0,1,2,18,1,1,1,6
0,3,2,18,1,1,1,6
0,3,2,18,1,1,1,6
0,3,2,18,1,1,1,6
0,3,2,18,1,1,1,6
0,3,2,18,1,1,1,6
1,3,2,18,1,1,1,6
0,1,2,18,2,1,1,6
1,3,2,18,2,1,1,6
0,3,2,18,2,1,1,6
0,2,2,18,2,1,1,6
0,3,2,18,2,1,1,6
0,3,2,18,2,1,1,6
0,3,2,18,2,1,1,6
0,3,2,18,2,1,1,6
0,2,2,18,2,1,1,6
0,2,2,18,2,1,1,6
0,3,2,18,2,1,1,6
0,3,2,18,2,1,1,6
0,3,2,18,2,1,1,6
0,3,2,18,2,1,1,6
0,3,2,18,2,1,1,6
0,3,2,18,2,1,1,6
0,3,2,18,2,1,1,6
0,3,2,18,2,1,1,6
0,3,2,18,2,1,1,6
0,3,2,18,2,1,1,6
0,3,2,18,2,1,1,6
0,3,2,18,2,1,1,6
0,3,2,18,2,1,1,6
0,2,2,18,3,1,1,6
0,2,2,18,3,1,1,6
1,3,2,18,3,1,1,6
0,2,2,18,3,1,1,6
0,3,2,18,4,1,1,6
0,2,2,18,4,1,1,6
1,3,2,18,1,1,1,7
0,3,2,18,1,1,1,7
0,3,2,18,1,1,1,7
0,3,2,18,1,1,1,7
0,3,2,18,1,1,1,7
0,3,2,18,1,1,1,7
0,3,2,18,1,1,1,7
0,3,2,18,1,1,1,7
0,3,2,18,1,1,1,7
0,3,2,18,1,1,1,7
0,3,2,18,1,1,1,7
0,2,2,18,2,1,1,7
1,3,2,18,2,1,1,7
0,3,2,18,2,1,1,7
0,3,2,18,2,1,1,7
0,3,2,18,2,1,1,7
1,3,2,18,2,1,1,7
0,3,2,18,2,1,1,7
0,3,2,18,2,1,1,7
0,3,2,18,2,1,1,7
0,3,2,18,2,1,1,7
0,3,2,18,3,1,1,7
0,3,2,18,1,1,1,8
0,3,2,18,1,1,1,8
0,1,2,18,1,1,1,8
0,3,2,18,1,1,1,8
0,2,2,18,1,1,1,8
0,2,2,18,1,1,1,8
1,3,2,18,1,1,1,8
0,3,2,18,1,1,1,8
0,3,2,18,1,1,1,8
1,3,2,18,1,1,1,8
0,3,2,18,1,1,1,8
0,3,2,18,1,1,1,8
0,3,2,18,1,1,1,8
0,3,2,18,1,1,1,8
0,3,2,18,1,1,1,8
0,3,2,18,1,1,1,8
0,3,2,18,1,1,1,8
0,3,2,18,1,1,1,8
0,3,2,18,1,1,1,8
0,3,2,18,1,1,1,8
0,3,2,18,1,1,1,8
0,3,2,18,1,1,1,8
0,3,2,18,1,1,1,8
0,3,2,18,1,1,1,8
0,3,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,1,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,3,2,18,2,1,1,8
1,3,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,2,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,2,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,3,2,18,2,1,1,8
1,3,2,18,2,1,1,8
1,3,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,2,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,2,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,2,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,2,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,2,2,18,2,1,1,8
1,3,2,18,2,1,1,8
0,3,2,18,2,1,1,8
0,3,2,18,2,1,1,8
1,3,2,18,2,1,1,8
0,2,2,18,2,1,1,8
0,2,2,18,3,1,1,8
0,2,2,18,3,1,1,8
1,3,2,18,3,1,1,8
0,3,2,18,3,1,1,8
0,3,2,18,3,1,1,8
0,3,2,18,3,1,1,8
0,3,2,18,3,1,1,8
0,3,2,18,3,1,1,8
0,3,2,18,4,1,1,8
0,3,2,18,4,1,1,8
1,3,1,19,1,1,1,2
1,1,1,19,1,1,1,2
0,3,1,19,1,1,1,2
1,3,1,19,1,1,1,2
1,2,1,19,1,1,1,2
0,2,1,19,2,1,1,2
1,2,1,19,2,1,1,2
1,3,1,19,2,1,1,2
1,2,1,19,2,1,1,2
1,3,1,19,2,1,1,2
1,1,1,19,2,1,1,2
1,2,1,19,2,1,1,2
1,2,1,19,2,1,1,2
0,3,1,19,2,1,1,2
1,2,1,19,2,1,1,2
1,2,1,19,2,1,1,2
0,3,1,19,3,1,1,2
1,2,1,19,3,1,1,2
1,2,1,19,3,1,1,2
1,2,1,19,3,1,1,2
0,3,1,19,3,1,1,2
1,2,1,19,3,1,1,2
1,1,1,19,3,1,1,2
1,2,1,19,3,1,1,2
1,2,1,19,3,1,1,2
0,2,1,19,3,1,1,2
1,1,1,19,3,1,1,2
0,2,1,19,2,1,1,3
1,2,1,19,3,1,1,3
1,2,1,19,3,1,1,4
0,3,1,19,1,1,1,5
1,3,1,19,2,1,1,5
1,2,1,19,1,1,1,6
1,1,1,19,1,1,1,6
1,1,1,19,1,1,1,6
1,3,1,19,1,1,1,6
1,3,1,19,1,1,1,6
1,3,1,19,1,1,1,6
1,2,1,19,2,1,1,6
1,2,1,19,2,1,1,6
1,2,1,19,3,1,1,6
0,3,1,19,1,1,1,7
1,3,1,19,2,1,1,7
1,3,1,19,1,1,1,8
0,3,1,19,1,1,1,8
1,3,1,19,1,1,1,8
1,3,1,19,1,1,1,8
1,3,1,19,2,1,1,8
1,2,1,19,2,1,1,8
1,2,1,19,2,1,1,8
1,3,1,19,2,1,1,8
1,2,1,19,2,1,1,8
1,2,1,19,2,1,1,8
1,2,1,19,2,1,1,8
1,2,1,19,2,1,1,8
0,3,1,19,2,1,1,8
1,2,1,19,2,1,1,8
0,3,1,19,2,1,1,8
0,3,1,19,3,1,1,8
0,3,1,19,3,1,1,8
1,3,1,19,4,1,1,8
1,2,1,20,2,1,1,8
1,3,2,21,2,1,1,8
0,3,2,22,1,1,1,6
0,3,2,23,1,1,1,2
0,3,1,23,1,1,1,8
0,3,1,23,2,1,1,8
0,2,2,24,2,1,1,2
0,2,2,24,3,1,1,2
0,2,2,24,3,1,1,2
0,2,2,24,3,1,1,2
0,2,2,24,3,1,1,2
0,2,2,24,2,1,1,8
0,3,2,25,2,1,1,7
0,3,2,26,2,1,1,8
0,3,2,27,2,1,1,8
0,3,2,28,2,1,1,3
1,2,2,31,1,1,1,3
1,2,1,31,2,1,1,5
0,3,2,12,1,2,1,1
0,3,2,12,1,2,1,2
0,3,2,12,1,2,1,2
0,3,2,12,1,2,1,2
0,3,2,12,1,2,1,2
0,3,2,12,1,2,1,2
1,3,2,12,1,2,1,2
0,3,2,12,1,2,1,2
0,3,2,12,1,2,1,3
0,3,2,12,1,2,1,5
0,3,2,12,1,2,1,7
0,3,2,12,1,2,1,8
1,2,1,15,1,2,1,2
0,3,1,15,1,2,1,2
0,3,1,15,1,2,1,3
0,3,1,15,1,2,1,6
0,3,1,15,1,2,1,6
1,2,1,15,2,2,1,6
0,3,1,15,1,2,1,8
1,2,1,15,1,2,1,8
0,3,1,15,1,2,1,8
0,3,1,15,1,2,1,8
1,3,1,15,1,2,1,8
1,3,1,15,1,2,1,8
0,3,1,15,1,2,1,8
0,3,1,15,1,2,1,8
1,3,1,15,1,2,1,8
0,3,1,15,2,2,1,8
0,3,2,18,1,2,1,2
0,3,2,18,1,2,1,2
0,3,2,18,2,2,1,2
0,2,2,18,2,2,1,2
0,2,2,18,2,2,1,2
0,3,2,18,3,2,1,6
0,3,2,18,1,2,1,8
0,3,2,18,1,2,1,8
0,2,2,18,2,2,1,8
0,3,1,19,3,2,1,1
1,2,1,19,2,2,1,2
1,2,1,19,2,2,1,2
1,2,1,19,2,2,1,2
1,2,1,19,2,2,1,2
0,3,1,19,2,2,1,2
0,3,1,19,3,2,1,2
0,3,1,19,3,2,1,2
1,2,1,19,3,2,1,2
1,2,1,19,3,2,1,2
1,3,1,19,2,2,1,6
1,3,1,19,2,2,1,7
0,3,1,19,2,2,1,8
1,2,1,19,2,2,1,8
0,3,2,12,1,3,1,2
0,3,2,12,1,3,1,2
0,3,2,12,1,3,1,2
0,3,2,12,1,3,1,8
1,3,2,12,1,3,1,8
0,3,2,12,1,3,1,8
0,3,1,15,1,3,1,2
0,3,1,15,1,3,1,2
1,3,1,15,1,3,1,8
0,3,1,15,1,3,1,8
1,3,1,15,1,3,1,8
0,3,1,15,1,3,1,8
0,3,1,15,1,3,1,8
0,3,2,18,1,3,1,2
0,3,2,18,2,3,1,8
0,3,1,19,3,3,1,2
1,3,1,19,2,3,1,8
0,3,1,19,2,3,1,8
0,3,2,12,1,4,1,2
0,3,1,15,1,4,1,2
0,3,1,15,1,4,1,6
0,3,1,15,1,4,1,6
0,3,2,18,1,4,1,2
0,3,2,18,1,4,1,2
0,3,2,18,1,4,1,2
1,1,2,4,3,1,2,8
1,1,1,8,3,1,2,2
1,1,2,8,3,1,2,2
1,1,2,12,1,1,2,2
0,1,2,18,1,1,2,2
0,1,2,18,1,1,2,2
0,1,2,18,1,1,2,2
1,1,2,18,2,1,2,2
0,1,2,18,2,1,2,2
0,1,2,18,2,1,2,2
0,1,2,18,3,1,2,2
1,1,2,18,5,1,2,2
0,1,2,18,2,1,2,4
1,1,2,18,3,1,2,6
0,1,2,18,4,1,2,6
0,1,2,2,4,1,3,2
1,1,2,7,2,1,3,6
0,1,2,11,3,1,3,2
1,1,1,15,1,1,3,2
1,1,1,15,2,1,3,2
1,1,1,15,2,1,3,2
1,1,1,15,2,1,3,2
1,1,1,15,1,1,3,8
1,1,1,15,1,1,3,8
1,1,1,15,1,1,3,8
1,1,1,15,2,1,3,8
1,1,1,15,2,1,3,8
1,1,1,15,2,1,3,8
1,1,1,15,3,1,3,8
1,1,1,16,2,1,3,8
1,1,1,17,2,1,3,8
0,1,2,18,1,1,3,2
1,1,2,18,2,1,3,2
0,1,2,18,2,1,3,2
1,1,2,18,2,1,3,2
0,1,2,18,3,1,3,2
0,1,2,18,3,1,3,2
1,1,2,18,2,1,3,5
1,1,2,18,4,1,3,6
0,1,2,18,2,1,3,8
0,1,2,18,4,1,3,8
1,1,1,19,1,1,3,2
1,1,1,19,1,1,3,2
1,1,1,19,3,1,3,2
1,1,1,19,3,1,3,2
1,1,1,19,3,1,3,2
1,1,1,19,4,1,3,2
1,1,1,19,1,1,3,8
1,1,1,19,3,1,3,8
0,1,2,29,4,1,3,8
1,1,1,30,2,1,3,2
0,1,2,18,2,1,4,2
0,1,2,18,3,1,4,6
1,1,1,19,3,1,4,8
1,1,2,12,1,2,4,4
1,1,1,15,1,2,4,2
1,1,2,18,2,2,4,2
1,1,1,19,2,2,4,2
0,1,2,18,2,1,5,2
1,1,2,18,2,1,5,8
1,1,1,15,1,2,6,2
1,1,1,15,2,2,6,6
0,1,2,7,3,1,7,4
1,1,2,11,3,1,7,2
1,1,1,15,2,1,7,2
1,1,1,15,2,1,7,2
1,1,1,15,2,1,7,2
1,1,1,15,3,1,7,2
0,1,1,15,3,1,7,2
1,1,1,15,3,1,7,2
1,1,1,15,2,1,7,4
1,1,1,15,2,1,7,4
1,1,1,15,2,1,7,8
1,1,1,16,2,1,7,2
1,1,2,18,1,1,7,2
0,1,2,18,1,1,7,2
0,1,2,18,1,1,7,2
1,1,2,18,1,1,7,2
0,1,2,18,2,1,7,2
1,1,2,18,2,1,7,2
0,1,2,18,2,1,7,2
0,1,2,18,2,1,7,2
0,1,2,18,2,1,7,2
0,1,2,18,2,1,7,2
0,1,2,18,3,1,7,2
0,1,2,18,3,1,7,2
0,1,2,18,3,1,7,2
0,1,2,18,3,1,7,2
0,1,2,18,3,1,7,2
0,1,2,18,3,1,7,2
1,1,2,18,3,1,7,2
0,1,2,18,4,1,7,2
0,1,2,18,2,1,7,4
1,1,2,18,1,1,7,6
0,1,2,18,1,1,7,6
1,1,2,18,2,1,7,6
1,1,2,18,3,1,7,6
1,1,2,18,1,1,7,8
0,1,2,18,2,1,7,8
1,1,2,18,2,1,7,8
1,1,1,19,1,1,7,2
1,1,1,19,2,1,7,2
1,1,1,19,2,1,7,2
1,1,1,19,2,1,7,2
1,1,1,19,2,1,7,2
1,1,1,19,2,1,7,2
1,1,1,19,3,1,7,2
1,1,1,19,3,1,7,2
1,1,1,19,3,1,7,2
1,1,1,19,1,1,7,3
1,1,1,19,2,1,7,6
0,1,2,31,1,1,7,4
1,1,1,31,1,1,7,8
1,1,1,19,1,1,8,8
1,1,2,12,1,2,8,2
0,1,1,15,1,2,8,2
0,1,1,19,2,2,8,6
1,1,1,15,2,2,9,2
1,1,1,15,2,2,9,2
0,1,2,18,1,2,9,2
0,1,2,18,4,2,9,2
1,1,1,7,3,1,10,2
1,1,1,15,1,1,10,2
1,1,1,15,1,1,10,2
1,1,1,15,2,1,10,2
1,1,1,15,2,1,10,2
1,1,1,15,2,1,10,2
1,1,1,15,3,1,10,2
1,1,1,15,4,1,10,2
1,1,1,15,2,1,10,8
1,1,2,18,1,1,10,2
0,1,2,18,1,1,10,2
1,2,2,18,2,1,10,2
0,1,2,18,2,1,10,2
1,1,2,18,2,1,10,2
0,1,2,18,2,1,10,2
0,1,2,18,3,1,10,2
0,1,2,18,3,1,10,2
1,1,2,18,3,1,10,2
1,1,2,18,3,1,10,2
0,1,2,18,3,1,10,2
0,1,2,18,4,1,10,2
0,2,2,18,2,1,10,6
1,1,2,18,2,1,10,7
1,2,1,19,2,1,10,2
1,1,1,19,3,1,10,2
1,1,1,19,3,1,10,2
1,1,1,19,3,1,10,2
1,1,1,19,3,1,10,2
1,1,1,19,4,1,10,2
1,1,1,19,1,1,10,8
1,2,1,19,2,1,10,8
1,1,1,19,3,1,10,8
1,1,2,18,2,1,11,6
1,3,2,12,1,1,12,2
1,2,1,15,1,1,12,2
1,2,1,15,2,1,12,2
1,1,1,15,2,1,12,2
1,1,1,15,2,1,12,2
1,2,1,15,2,1,12,2
1,1,1,15,2,1,12,2
1,1,1,15,3,1,12,2
1,1,1,15,1,1,12,8
1,1,2,18,2,1,12,2
1,1,2,18,2,1,12,2
1,1,2,18,2,1,12,2
1,1,2,18,2,1,12,2
1,1,2,18,2,1,12,2
0,1,2,18,3,1,12,2
0,1,2,18,3,1,12,2
0,1,2,18,3,1,12,2
1,1,2,18,3,1,12,2
0,1,2,18,3,1,12,2
0,1,2,18,3,1,12,2
1,1,2,18,3,1,12,2
1,1,2,18,3,1,12,2
1,3,2,18,2,1,12,3
0,1,2,18,3,1,12,8
0,1,2,18,4,1,12,8
1,1,1,19,1,1,12,2
1,1,1,19,2,1,12,2
1,1,1,19,2,1,12,2
1,1,1,19,3,1,12,2
1,1,1,19,2,1,12,6
1,3,1,19,2,1,12,6
0,2,1,19,3,1,12,8
1,2,2,12,1,1,13,8
1,2,2,12,1,1,13,8
